[21:34:46] [Info] こんにちは！ Booting Zettlr at Sat Jul 17 2021 21:34:44 GMT+0530 (India Standard Time).
[21:34:46] [Info] Performing environment check ...
[21:34:46] [Info] [Application] Pandoc has been bundled with this release. Path: /tmp/.mount_Z.AppInqAAK9/resources/pandoc
[21:34:46] [Info] Environment check complete.
[21:34:46] [Info] Registering custom protocol safe-file
[21:35:21] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/26/Tue took 111ms to load.
[21:35:21] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/26/Wed/this.Day took 128ms to load.
[21:35:21] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/26/Wed took 131ms to load.
[21:35:21] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/26 took 256ms to load.
[21:35:22] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/28/Wed/2020_12_24_20_34_49.md took 296ms to load.
[21:35:22] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/28/Wed/this.Day/screenshots took 137ms to load.
[21:35:22] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/28/Wed/this.Day took 496ms to load.
[21:35:22] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/28/Wed took 807ms to load.
[21:35:22] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021/28 took 819ms to load.
[21:35:23] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F/2021 took 19947ms to load.
[21:35:23] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/43F took 25048ms to load.
[21:35:23] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/900_myMorningNotes took 155ms to load.
[21:35:23] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo/_image took 225ms to load.
[21:35:23] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1000DailyDo took 27139ms to load.
[21:35:23] [Warning] [FSAL Directory] Path /home/rahu/Homebox/10Delegated2_GTD took 176ms to load.
[21:35:24] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1100Responsible4/1112_DhruvaEducation took 213ms to load.
[21:35:24] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1100Responsible4/1200_MyFamily took 167ms to load.
[21:35:24] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1100Responsible4 took 679ms to load.
[21:35:24] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1200InterfaceWith/27BlueOceanTech took 250ms to load.
[21:35:25] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1200InterfaceWith/InternationalGovBody took 101ms to load.
[21:35:25] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1200InterfaceWith/lawSikho/Calibre_LawSikho took 324ms to load.
[21:35:25] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1200InterfaceWith/lawSikho took 397ms to load.
[21:35:25] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1200InterfaceWith took 990ms to load.
[21:35:25] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1300HelpThoseIn took 138ms to load.
[21:35:25] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1400EnjoyBy/0DEL/anydesk-5.1.1-amd64 took 110ms to load.
[21:35:26] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1400EnjoyBy/0DEL/backupDhruva8gb/Auto call record took 125ms to load.
[21:35:26] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1400EnjoyBy/0DEL/backupDhruva8gb/Office2010 took 127ms to load.
[21:35:26] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1400EnjoyBy/0DEL/backupDhruva8gb took 434ms to load.
[21:35:26] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1400EnjoyBy/0DEL took 586ms to load.
[21:35:26] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1400EnjoyBy/Music took 111ms to load.
[21:35:27] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1400EnjoyBy/_image took 315ms to load.
[21:35:27] [Warning] [FSAL Directory] Path /home/rahu/Homebox/1400EnjoyBy took 1687ms to load.
[21:35:27] [Warning] [FSAL Directory] Path /home/rahu/Homebox/2100GoldenPastin took 193ms to load.
[21:35:28] [Warning] [FSAL Directory] Path /home/rahu/Homebox/2300RememberThese/100_admin took 273ms to load.
[21:35:28] [Warning] [FSAL Directory] Path /home/rahu/Homebox/2300RememberThese/1300_inspirationChart took 176ms to load.
[21:35:28] [Warning] [FSAL Directory] Path /home/rahu/Homebox/2300RememberThese took 574ms to load.
[21:35:28] [Warning] [FSAL Directory] Path /home/rahu/Homebox/2400QuantifiedSelf/3400_Routine/myData took 125ms to load.
[21:35:28] [Warning] [FSAL Directory] Path /home/rahu/Homebox/2400QuantifiedSelf/3400_Routine took 242ms to load.
[21:35:28] [Warning] [FSAL Directory] Path /home/rahu/Homebox/2400QuantifiedSelf took 279ms to load.
[21:35:29] [Warning] [FSAL Directory] Path /home/rahu/Homebox/36useExtFamily/2100_GTD_Phone/Ch_Contacts_preeti/Preeti_Contacts took 195ms to load.
[21:35:29] [Warning] [FSAL Directory] Path /home/rahu/Homebox/36useExtFamily/2100_GTD_Phone/Ch_Contacts_preeti took 324ms to load.
[21:35:29] [Warning] [FSAL Directory] Path /home/rahu/Homebox/36useExtFamily/2100_GTD_Phone/Onelife_Wiki/_SL took 103ms to load.
[21:35:29] [Warning] [FSAL Directory] Path /home/rahu/Homebox/36useExtFamily/2100_GTD_Phone/Onelife_Wiki took 255ms to load.
[21:35:29] [Warning] [FSAL Directory] Path /home/rahu/Homebox/36useExtFamily/2100_GTD_Phone took 801ms to load.
[21:35:29] [Warning] [FSAL Directory] Path /home/rahu/Homebox/36useExtFamily/_image took 152ms to load.
[21:35:29] [Warning] [FSAL Directory] Path /home/rahu/Homebox/36useExtFamily took 1035ms to load.
[21:35:30] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4000How2 took 235ms to load.
[21:35:30] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/11Jan2021/ChadSmith/aws-infrastructure-concepts-and-deployment took 140ms to load.
[21:35:30] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/11Jan2021/ChadSmith took 198ms to load.
[21:35:30] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/11Jan2021/Lambda/programming-aws-lambda-book took 291ms to load.
[21:35:30] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/11Jan2021/Lambda took 422ms to load.
[21:35:31] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/11Jan2021 took 773ms to load.
[21:35:31] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/cantrill/aws-dev-associate/16-RDS took 104ms to load.
[21:35:31] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/cantrill/aws-dev-associate took 403ms to load.
[21:35:32] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/cantrill/aws-sa-associate-saac02 took 401ms to load.
[21:35:32] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/cantrill/learn-cantrill-io-labs took 268ms to load.
[21:35:32] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/cantrill/learn-cantrill-labs-1clickrepo took 127ms to load.
[21:35:32] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS/cantrill took 1570ms to load.
[21:35:32] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/AWS took 2347ms to load.
[21:35:33] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/DesignPattern/501_DesPatterns/Design-Patterns.git/objects took 294ms to load.
[21:35:33] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/DesignPattern/501_DesPatterns/Design-Patterns.git took 328ms to load.
[21:35:33] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/DesignPattern/501_DesPatterns took 410ms to load.
[21:35:33] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis/DesignPattern took 414ms to load.
[21:35:33] [Warning] [FSAL Directory] Path /home/rahu/Homebox/4100Whatis took 3067ms to load.
[21:35:33] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD/8Lpm/0Core took 237ms to load.
[21:35:34] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD/8Lpm/2250_Gagne2020/Nov2020 took 264ms to load.
[21:35:34] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD/8Lpm/2250_Gagne2020 took 538ms to load.
[21:35:34] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD/8Lpm/Rakuten took 148ms to load.
[21:35:34] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD/8Lpm took 1114ms to load.
[21:35:34] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD/MindValleyGuy.md took 202ms to load.
[21:35:34] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD/NxAArchive took 178ms to load.
[21:35:34] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD/_image took 159ms to load.
[21:35:34] [Warning] [FSAL Directory] Path /home/rahu/Homebox/70NextActionin_GTD took 1701ms to load.
[21:35:35] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/006ReimburseMent/readme.md took 152ms to load.
[21:35:35] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/006ReimburseMent took 200ms to load.
[21:35:35] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/2200Parachute/2201ArtofSunil/ideas/Wallpapers/wallpapers/Landscapes took 135ms to load.
[21:35:35] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/2200Parachute/2201ArtofSunil/ideas/Wallpapers/wallpapers took 387ms to load.
[21:35:35] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/2200Parachute/2201ArtofSunil/ideas/Wallpapers took 422ms to load.
[21:35:35] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/2200Parachute/2201ArtofSunil/ideas took 503ms to load.
[21:35:35] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/2200Parachute/2201ArtofSunil took 541ms to load.
[21:35:36] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/2200Parachute took 1057ms to load.
[21:35:36] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom/ReducingMoneyLeakages took 125ms to load.
[21:35:36] [Warning] [FSAL Directory] Path /home/rahu/Homebox/999MoneyFrom took 1797ms to load.
[21:35:36] [Warning] [FSAL] Path /home/rahu/Homebox took 40493ms to load.
[21:35:36] [Info] Loaded all roots in 48.058 seconds
[21:35:37] [Info] [Update Provider] Checking for application updates ...
[21:35:39] [Info] [Update Provider] No new update available. Current version is v1.8.9.
[21:36:40] [Warning] [R] [Main Window] The current opened file was not found in the list of open files during sync! (index.js:593)
[21:55:29] [Info] [WATCHDOG] Emitting event: addDir:/home/rahu/Dropbox/myCloud/1000DailyDo/C_this.Week/this.Day/_lawsikho/_assignment/smartcontractsinBTCvsETH
[21:55:31] [Info] [WATCHDOG] Emitting event: add:/home/rahu/Dropbox/myCloud/1000DailyDo/C_this.Week/this.Day/_lawsikho/_assignment/smartcontractsinBTCvsETH/sec19fall_das_prepub.pdf
[21:55:33] [Info] [WATCHDOG] Emitting event: change:/home/rahu/Dropbox/myCloud/1000DailyDo/C_this.Week/this.Day/_lawsikho/_assignment/smartcontractsinBTCvsETH/sec19fall_das_prepub.pdf
[21:55:33] [Info] [WATCHDOG] Emitting event: change:/home/rahu/Dropbox/myCloud/1000DailyDo/C_this.Week/this.Day/_lawsikho/_assignment/smartcontractsinBTCvsETH/sec19fall_das_prepub.pdf
[21:56:36] [Info] [WATCHDOG] Emitting event: add:/home/rahu/Dropbox/myCloud/1000DailyDo/C_this.Week/this.Day/_lawsikho/_assignment/smartcontractsinBTCvsETH/Bitcoin vs. Ethereum What's the Difference?.pdf
[21:56:36] [Info] [WATCHDOG] Emitting event: change:/home/rahu/Dropbox/myCloud/1000DailyDo/C_this.Week/this.Day/_lawsikho/_assignment/smartcontractsinBTCvsETH/Bitcoin vs. Ethereum What's the Difference?.pdf
[22:26:52] [Info] [WATCHDOG] Emitting event: add:/home/rahu/Dropbox/myCloud/1000DailyDo/C_this.Week/this.Day/screenshots/screenshot_20210717_222651.png
[22:35:45] [Info] [WATCHDOG] Emitting event: add:/home/rahu/Dropbox/myCloud/1000DailyDo/C_this.Week/this.Day/screenshots/screenshot_20210717_223544.png
[22:40:38] [Info] さようなら！ Shutting down at Sat Jul 17 2021 22:40:38 GMT+0530 (India Standard Time)
[22:40:39] [Info] Cleaned up FSAL cache: Removed 170 remnants.
[22:40:44] [Info] Shutdown almost complete. Application uptime was: 1 hours, 5 minutes, and 59.243 seconds.
